,loan_amnt,funded_amnt,funded_amnt_inv,term,installment,emp_length,annual_inc,issue_month,issue_year,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,acc_now_delinq
10,0.08424261810277023,0.08424261810277023,0.08424261810277023,0.0,0.002636091924799185,0.0,0.9772143699921346,0.00014040436350461704,0.028235317500778487,0.0001286103969702292,0.0,1.4040436350461703e-05,0.00014040436350461704,0.0,0.051710927078750454,0.0002794046833741879,0.00021060654525692556,0.0,0.0,0.08577513173042312,0.08577513173042312,0.07382194664782106,0.01047234026071887,0.0,0.0014808448218831959,1.4808448201983434e-05,0.002636091924799185,0.0,0.0
11,0.06815969871630448,0.06815969871630448,0.06815969871630448,0.0,0.002422590434373793,0.00014605649724922388,0.9347615823950328,0.0004868549908307462,0.09790653865606307,0.0010408959703961354,0.0,4.8685499083074624e-05,0.00014605649724922388,0.0,0.28928923555162944,0.004819864409224388,0.00034079849358152235,0.0,0.0,0.06911393449833274,0.06911393449833274,0.06815969871630448,0.0009542357820282627,0.0,0.0,0.0,0.06912951385803932,0.0,0.0
12,0.06156569621848269,0.06156569621848269,0.06156569621848269,0.0,0.0020053999448233764,0.00014365329117645961,0.9850511394957231,0.00020521898739494232,0.0412695383651229,0.00010671387344537,0.0,4.1043797478988465e-05,0.00018469708865544808,0.0,0.04543548380924023,0.0005910306836974339,0.0005130474684873558,0.0,0.0,0.07084549360949459,0.07084549360949459,0.06156569621848269,0.009279797391011896,0.0,0.0,0.0,0.024825956562128357,0.0,0.0
13,0.12826487193680727,0.12826487193680727,0.12826487193680727,0.0,0.004286020028411467,0.00011276032697741298,0.9302726975636572,0.00014095040872176624,0.02834512719394719,0.0002608992065439893,0.0,1.4095040872176623e-05,0.00015504544959394286,1.4095040872176623e-05,0.14020337155554088,0.00048064089374122285,0.0003523760218044156,0.0,0.0,0.15428864180881258,0.1542886868495157,0.12826487193680727,0.026023814912708422,0.0,0.0,0.0,0.004323653787540179,0.0,0.0
14,0.12782076563080474,0.12782076563080474,0.12782076563080474,0.0,0.004271237400858033,7.45621132846361e-05,0.8521384375386983,0.00010651730469233729,0.021420629973629028,0.00014805905352234885,0.0,0.0,8.521384375386983e-05,0.0,0.3999085687369111,0.0010417392398910587,0.00021303460938467458,0.0,0.0,0.15331826457892114,0.1533182389242283,0.12782076563080474,0.025497473293423546,0.0,0.0,0.0,0.020958770940483058,0.0,0.0
15,0.04505501703576101,0.04505501703576101,0.04505501703576101,0.0,0.0015055884859450138,6.007335604768135e-05,0.9761920357748218,0.00015018339011920338,0.030201879752971797,0.0002362384726575069,0.0,3.0036678023840674e-05,0.00022527508517880505,0.0,0.17904863770011425,0.0006893417606471435,0.0009461553577509812,0.0,0.0,0.05417226547996381,0.054172200099727494,0.04505501703576101,0.009117183063966479,0.0,0.0,0.0,0.0016023065891817806,0.0,0.0
16,0.2322226434475755,0.2322226434475755,0.2322226434475755,1.1058221116551215e-05,0.005482002536319099,7.74075478158585e-05,0.7961919203916874,0.00011058221116551214,0.022238082665384493,0.0002541179212583469,0.0,1.1058221116551215e-05,9.952399004896093e-05,0.0,0.08267126106733688,0.0007121494399058983,0.0002985719701468828,0.05132606981920546,0.05132606981920546,0.27407325533864174,0.27407325533864174,0.18089657362837003,0.0931766817102717,0.0,0.0,0.0,0.005482002536319099,0.0,0.0
17,0.3189908456745462,0.3189908456745462,0.3189908456745462,0.0,0.010279480001862252,0.00019139450740472775,0.765578029618911,0.00031899084567454624,0.06414905906515125,0.000338130296415019,0.0,0.0,0.000255192676539637,0.0,0.2648262000790083,0.0014163193547949854,0.00047848626851181936,0.0,0.0,0.11299580827244884,0.11299580827244884,0.0875282171354844,0.025467591136964424,0.0,0.0,0.0,0.020558960003724504,0.0,0.0
18,0.07023246196254047,0.07023246196254047,0.07023246196254047,0.0,0.0023559479365334204,0.00010534869294381071,0.9832544674755667,0.00011705410327090079,0.02353958016777815,0.00018190207648297981,0.0,1.1705410327090079e-05,7.023246196254047e-05,0.0,0.032049413475572636,0.0006414564859245363,0.0001638757445792611,0.0,0.0,0.07659517185403682,0.07659517185403682,0.07023246196254047,0.006362709891496354,0.0,0.0,0.0,0.010899726934276469,0.0,0.0
19,0.17814961859655154,0.17814961859655154,0.17618997279198947,7.125984743862061e-06,0.004483242041753377,4.988189320703443e-05,0.8266142302879991,7.125984743862061e-05,0.014330355319906606,0.00013624882830264262,0.0,0.0,7.838583218248268e-05,0.0,0.20442312434717094,0.0005494134237517649,0.0002494094660351721,0.0,0.0,0.2642738426517838,0.26136679717552525,0.17814961859655154,0.08612422405523225,0.0,0.0,0.0,0.05356146668937504,0.0,0.0
20,0.1392916370830843,0.1392916370830843,0.1392916370830843,0.0,0.004607264357130074,0.0,0.9286109138872288,0.00019346060705983934,0.03890492807973369,4.681746690848112e-05,0.0,1.9346060705983935e-05,5.8038182117951805e-05,0.0,0.04927441661814108,0.0007467579432509798,0.00019346060705983934,0.0,0.0,0.16460632231044112,0.16460634443807842,0.1392916370830843,0.025314707354994095,0.0,0.0,0.0,0.035754422093764206,0.0,0.0
21,0.28652888856868075,0.28652888856868075,0.28652888856868075,1.146115554274723e-05,0.006075214718544025,2.292231108549446e-05,0.6303635548510976,0.0001146115554274723,0.02304838379646468,0.00012274897586282284,0.0,0.0,0.000148995022055714,0.0,0.07727111066920182,0.00013753386651296678,0.0003552958218251642,0.0,0.0,0.3469698041671036,0.34696975076958003,0.28652888856868075,0.06044086220089923,0.0,0.0,0.0,0.15257216331216084,0.0,0.0
22,0.1502587867024637,0.1502587867024637,0.1502587867024637,7.5129393351231854e-06,0.0037158246657585763,0.0,0.9015527202147823,7.512939335123185e-05,0.015108521002932727,0.0001450748585612287,0.0,1.5025878670246371e-05,9.015527202147823e-05,0.0,0.18793617746810648,0.0005529523350650664,0.0002704658160644347,0.040427802726838026,0.040427802726838026,0.17867279839729294,0.17867279839729294,0.10983098397562568,0.06865601943190967,0.0001857949897575964,0.0,0.0,0.0037158246657585763,0.0,0.0
23,0.04716086840147975,0.04716086840147975,0.04716086840147975,0.0,0.0015362652881782029,0.0,0.9825180916974948,9.825180916974948e-05,0.01975843882403662,0.00010709447199502693,2.9475542750924843e-05,9.825180916974947e-06,6.877626641882463e-05,0.0,0.13802414152166406,0.0003998848633208804,0.00025545470384134866,0.0,0.0,0.05410019717952081,0.05410019717952081,0.04716086840147975,0.006939328778041065,0.0,0.0,0.0,0.020399040619823384,0.0,0.0
24,0.12085226395403321,0.12085226395403321,0.12085226395403321,0.0,0.0038944642059187207,0.00012085226395403322,0.9426476588414592,0.00012085226395403322,0.024303390281156082,0.00018635419101711923,1.2085226395403322e-05,0.0,0.00014502271674483988,0.0,0.10346162317104785,0.0006344743857586745,0.0005196647350023428,0.0,0.0,0.13382877579609753,0.13382877579609753,0.12085238480629718,0.012976390989800364,0.0,0.0,0.0,0.07546341662402511,0.0,0.0
25,0.17786983153258773,0.17786983153258773,0.17786983153258773,0.0,0.00541364619252584,5.3360949459776314e-05,0.8893491576629386,0.00017786983153258773,0.03576962312120339,0.00011614899999077978,0.0,0.0,0.00012450888207281142,0.0,3.557396630651754e-05,0.0,0.00026680474729888156,0.0,0.0,0.19129971529262424,0.19129971529262424,0.17786983153258773,0.013429883760036503,0.0,0.0,0.0,0.08846996402666767,0.0,0.0
26,0.17799497213900153,0.17799497213900153,0.17799497213900153,0.0,0.005417454972022651,0.00019579446935290168,0.8899748606950076,0.00017799497213900154,0.03579478889715321,8.508159668244273e-05,0.0,0.0,0.00019579446935290168,0.0,0.03673816224948992,7.653783801977066e-05,0.0005517844136309047,0.0,0.0,0.19355885250283583,0.19355885250283583,0.17799497213900153,0.015563880363834295,0.0,0.0,0.0,0.058162527071000836,0.0,0.0
27,0.1511718620081418,0.1511718620081418,0.1511718620081418,0.0,0.004800311306206535,0.00012093748960651344,0.9070311720488508,0.0001511718620081418,0.030400661449837316,0.00020468670115902397,1.511718620081418e-05,0.0,9.070311720488508e-05,0.0,0.15726408804706993,0.0010839022505983768,0.00027210935161465523,0.0,0.0,0.17278734468409537,0.17278732186923798,0.1511718620081418,0.021615459861096163,0.0,0.0,0.0,0.004898875360235843,0.0,0.0
28,0.18372277519708594,0.18372277519708594,0.18372277519708594,6.124092506569531e-06,0.004059967127230271,3.6744555039417184e-05,0.887993413452582,6.124092506569531e-05,0.012315550030711327,4.911522190268764e-05,0.0,6.124092506569531e-06,5.511683255912578e-05,0.0,0.042341975590421736,0.00038520541866322346,0.00018372277519708593,0.0,0.0,0.1928812942997356,0.1928812942997356,0.18372277519708594,0.009158519102649667,0.0,0.0,0.0,8.683963174315594e-05,0.0,0.0
29,0.14393211075680087,0.14393211075680087,0.14393211075680087,7.996228375377827e-06,0.0034971504799714928,0.0,0.9115700347930723,7.996228375377826e-05,0.01608041526288481,0.00011426610348414914,0.0,1.5992456750755655e-05,5.597359862764479e-05,0.0,0.1655619085121979,0.0006317020416548483,0.0002718717647628461,0.032872574813462,0.032872574813462,0.17425013049118093,0.17425013049118093,0.11105945598105513,0.0630458628142477,0.00014481141977632287,0.0,0.0,0.0034971504799714928,0.0,0.0
30,0.17413900508488386,0.17413900508488386,0.17413900508488386,0.0,0.0055295026035675305,2.6186316554117872e-05,0.8903347628400077,0.00026186316554117873,0.05266068259033104,0.00035299154714950895,0.0,2.6186316554117872e-05,0.00018330421587882512,0.0,0.0564053258575699,0.0015240436234496603,0.00020949053243294298,0.0,0.0,0.19890729775513089,0.19890733259759627,0.17413900508488386,0.024768327512712393,0.0,0.0,0.0,0.016638785538486498,0.0,0.0
31,0.03416453499290898,0.03416453499290898,0.03416453499290898,0.0,0.001084860644164832,1.3665813997163592e-05,0.9839386077957787,6.832906998581797e-05,0.013740975974147992,9.777889914970551e-05,0.0,6.832906998581796e-06,7.516197698439976e-05,0.0,0.15469701444789188,0.0002972314544383081,0.00028014918694185364,0.0,0.0,0.03904816156180996,0.039048150282935366,0.03416453499290898,0.004883615290026381,0.0,0.0,0.0,0.0011149254349585916,0.0,0.0
32,0.15810330759317442,0.15810330759317442,0.15810330759317442,0.0,0.004854403956340828,9.486198455590464e-05,0.9116869129052809,0.00015810330759317442,0.03179457515698737,5.928874034744041e-05,0.0,1.5810330759317443e-05,0.0001106723153152221,0.0,0.0004743099227795233,1.5810330759317443e-06,0.000395258268982936,0.0,0.0,0.16826381665564977,0.16826381665564977,0.15810330759317442,0.010160509062475353,0.0,0.0,0.0,0.10524636790193194,0.0,0.0
33,0.13770163141193223,0.13770163141193223,0.13770163141193223,0.0,0.004724456910223763,0.0001004074395712006,0.9210517871065618,0.00014343919938742943,0.028845622996812054,0.00035515545768327524,0.0,4.3031759816228824e-05,0.00014343919938742943,0.0,0.12583920962259182,0.000892191820189811,0.00018647095920365823,0.0,0.0,0.16521470424643508,0.16521470424643508,0.13770163141193223,0.027513072834502834,0.0,0.0,0.0,0.06145709873434168,0.0,0.0
34,0.1535230111562822,0.1535230111562822,0.15313920362839148,7.67615055781411e-06,0.0038635600987589978,0.0,0.9057550612198336,7.67615055781411e-05,0.015436738771764174,0.00014032003219684194,7.67615055781411e-06,1.535230111562822e-05,7.67615055781411e-05,0.0,0.11225602575747354,0.0004436815022416555,0.00027634142008130794,0.035921007104324595,0.035830889096775856,0.19272411415546634,0.19224289627699698,0.11760208081346318,0.07512203334200315,0.0,0.0,0.0,0.0038635600987589978,0.0,0.0
35,0.08403618478622224,0.08403618478622224,0.08403618478622224,0.0,0.0027373386591032123,0.0,0.9734191404404077,0.00014006030797703709,0.028166127934182154,0.0002686356706999571,0.0,0.0,0.00011204824638162965,0.0,0.05542186386651357,0.0009552113004033929,0.00042018092393111123,0.0,0.0,0.09461732087296347,0.09461732087296347,0.08403618478622224,0.01058113608674122,0.0,0.0,0.0,0.0481292037507652,0.0,0.0
36,0.2779487269919223,0.2779487269919223,0.2779487269919223,1.2084727260518361e-05,0.006994760985660631,2.4169454521036722e-05,0.6646599993285098,0.00013293199986570196,0.024302386520902424,0.0002146247561468061,0.0,1.2084727260518361e-05,9.667781808414689e-05,0.0,0.09772918935581199,0.0004761382540644234,0.0001812709089077754,0.06490018182170562,0.06490018182170562,0.34919314893085485,0.34919314893085485,0.21304854517021668,0.13614460376063817,0.0,0.0,0.0,0.006994760985660631,0.0,0.0
37,0.09718954719115983,0.09718954719115983,0.09718954719115983,0.0,0.0031658758713071894,0.0,0.9571697829432406,0.00014725688968357547,0.02961336051536703,0.0003085031838870906,0.0,0.0,0.00016198257865193303,0.0,0.13370925583268653,0.0008850139069982887,0.00047122204698744153,0.0,0.0,0.10893254785897655,0.10893254785897655,0.09718954719115983,0.011743000667816727,0.0,0.0,0.0,0.05836085051939463,0.0,0.0
38,0.2979318640149227,0.2979318640149227,0.29781654643017486,0.0,0.00932240719777254,2.383454912119382e-05,0.5958637280298454,0.0001191727456059691,0.023965639141360386,0.00018221512803152674,0.0,0.0,5.958637280298455e-05,0.0,0.2445067221597668,0.0002264282166513413,0.0001191727456059691,0.0,0.0,0.3339123343199829,0.33377294808317237,0.2979318640149227,0.03598051618060859,0.0,0.0,0.0,0.07293967894813339,0.0,0.0
39,0.20491709178097456,0.20491709178097456,0.2040632705652205,1.7076424315081213e-05,0.004243832970783983,0.00010245854589048729,0.8538212157540607,0.00017076424315081213,0.03434068929762832,0.00015334629034942932,0.0,0.0,0.0001366113945206497,0.0,0.15136542512887988,0.00038763483195234353,0.00032445206198654304,0.04147317020555144,0.041301552141184875,0.21117730893488335,0.21029565314749568,0.16344392157542312,0.04773338735946022,0.0,0.0,0.0,0.004243832970783983,0.0,0.0
40,0.16178740759187857,0.16178740759187857,0.16178740759187857,0.0,0.005749728359866768,3.922118971924329e-05,0.7353973072358116,9.805297429810822e-05,0.019718453131349564,0.00011276092044282446,2.9415892289432468e-05,0.0,9.805297429810822e-05,0.0,0.5160920249206629,0.0007589300210673577,0.0003137695177539463,0.0,0.0,0.2069343487888541,0.20693433075985374,0.16178740759187857,0.04514692316797517,0.0,0.0,0.0,0.005889748007164466,0.0,0.0
41,0.2185299109518796,0.2185299109518796,0.2185299109518796,0.0,0.0074149930409859646,0.0002048717915173871,0.757570357966516,0.0002276353239082079,0.04577746363794061,0.00025608973939673387,0.0,0.0,0.00011381766195410396,0.0,0.2954251233680722,0.0021557065174107287,0.0001821082591265663,0.0,0.0,0.2632723167720096,0.2632723167720096,0.2185299109518796,0.04474240582012999,0.0,0.0,0.0,0.07076681422593586,0.0,0.0
42,0.0910889510675597,0.0910889510675597,0.0910889510675597,0.0,0.0031252619111279733,0.00013663342660133953,0.9445468780950602,0.0001518149184459328,0.03052998009947709,0.00011598659769269267,0.0,0.0,0.00012145193475674626,0.0,0.21894747538272433,0.0014255420842073092,0.0001518149184459328,0.0,0.0,0.11245688487837055,0.11245690083882473,0.0910889510675597,0.021367949771265046,0.0,0.0,0.0,0.00327768408924769,0.0,0.0
43,0.2521764702904405,0.2521764702904405,0.2521764702904405,1.2608823514522025e-05,0.006346273051329225,0.00011347941163069823,0.6430499992406232,0.00012608823514522025,0.02535634408770379,0.0002690722937999,0.0,0.0,8.826176460165417e-05,0.0,0.24938992029373114,0.0008939655871796116,0.00012608823514522025,0.0,0.0,0.3430554928918466,0.343055448389004,0.2521764702904405,0.0908789780985635,0.0,0.0,0.0,0.16000697910516565,0.0,0.0
44,0.02901345691512878,0.02901345691512878,0.02901345691512878,0.0,0.0009596805321697908,4.23112913345628e-05,0.9866509581604793,6.0444701906518286e-05,0.012155429553400827,3.143124499138951e-05,0.0,6.044470190651828e-06,7.857811247847377e-05,6.044470190651828e-06,0.1433687884520707,0.0004944376615953196,0.0001450672845756439,0.0,0.0,0.03394344769202822,0.03394344769202822,0.02901345691512878,0.0049299907768994445,0.0,0.0,0.0,0.01098092855065527,0.0,0.0
45,0.14541686293750125,0.14541686293750125,0.1427508871169804,9.69445752916675e-06,0.003136447844411318,4.8472287645833746e-05,0.9209734652708411,9.694457529166749e-05,0.019495554091154332,7.076953996291727e-05,0.0,0.0,5.816674517500049e-05,0.0,0.027978204429175237,0.00011245570733833429,0.00010663903282083425,0.0,0.0,0.16384554197757079,0.1608390968086256,0.14541686293750125,0.01842867904006953,0.0,0.0,0.0,0.11732407002033125,0.0,0.0
46,0.1525531604067679,0.1525531604067679,0.1525531604067679,0.0,0.005534323553236725,0.0,0.9559998052157455,0.00010170210693784527,0.020452293705200682,5.7258286206006885e-05,0.0,0.0,5.0851053468922633e-05,0.0,0.0684251775477823,0.000977357247672693,0.00016272337110055242,0.0,0.0,0.0673583224460043,0.0673583224460043,0.038117034361341964,0.02267326431650935,0.0,0.006568023768152985,6.46825400124696e-05,0.005534323553236725,0.0,0.0
47,0.14463210791999967,0.14463210791999967,0.14463210791999967,0.0,0.004907487948482189,7.231605395999983e-05,0.9039506744999979,0.00012052675659999971,0.024237930752259943,0.00014137788549179966,0.0,1.2052675659999972e-05,0.00014463210791999966,0.0,0.18746731721563956,0.0009581877149699977,0.0002169481618799995,0.0,0.0,0.17662634600735005,0.1766262970397394,0.14463210791999967,0.031994189119739724,0.0,0.0,0.0,0.005046455298841988,0.0,0.0
48,0.21567595553327443,0.21567595553327443,0.21567595553327443,0.0,0.007399712109072228,6.23641317204649e-05,0.858130452473597,0.00020788043906821632,0.041804756296618305,0.0004943396841042185,0.0,0.0,0.00014551630734775144,0.0,0.13015394290061025,0.0011932337202515617,0.0003118206586023245,0.0,0.0,0.2021204878625142,0.2021204878625142,0.1460750899679668,0.0460201558400436,0.0,0.010025242054503801,0.0017510351447799736,0.007399712109072228,0.0,0.0
49,0.16458062057005424,0.16458062057005424,0.16458062057005424,6.58322482280217e-06,0.004201743243153485,6.58322482280217e-05,0.7899869787362604,6.58322482280217e-05,0.013238865118655165,0.00011474560866144182,6.58322482280217e-06,1.974967446840651e-05,7.899869787362604e-05,0.0,0.4248220810402468,0.00060697332866236,0.0001316644964560434,0.03881844599339059,0.03881844599339059,0.20985075855428742,0.20985075855428742,0.12576217457666367,0.08408858397762377,0.0,0.0,0.0,0.004201743243153485,0.0,0.0
50,0.11221575992070468,0.11221575992070468,0.11221575992070468,0.0,0.003655428379416955,0.0003927551597224664,0.9426123833339193,0.0005610787996035234,0.11283294660026855,0.00031252089137916254,0.0,0.0,0.00022443151984140935,0.0,0.1104203077619734,0.002833447937997793,0.0002805393998017617,0.0,0.0,0.12684757285676537,0.12684757285676537,0.11221575992070468,0.014631812936060681,0.0,0.0,0.0,0.06141400216820285,0.0,0.0
51,0.15297227456305884,0.15297227456305884,0.15297227456305884,0.0,0.00537506329745948,0.0,0.908272880218162,0.00015934611933651963,0.0320445045985741,8.5250173845038e-05,0.0,3.186922386730393e-05,0.0001434115074028677,0.0,0.07799992541522636,0.0006134825594456006,0.0001434115074028677,0.0,0.0,0.17277644765867886,0.17277644765867886,0.15297227456305884,0.019804173095620006,0.0,0.0,0.0,0.11917432526730569,0.0,0.0
52,0.07719318580524297,0.07719318580524297,0.07719318580524297,0.0,0.002724996652110882,0.0,0.9726341411460615,7.719318580524297e-05,0.015523549665434361,6.847035580925051e-05,0.0,7.719318580524296e-06,6.175454864419437e-05,0.0,0.1010613188562241,0.0006437911696157264,0.00011578977870786447,0.0,0.0,0.09808506905087157,0.09808505838431715,0.07719318580524297,0.02089187257907418,0.0,0.0,0.0,0.0027581125288213314,0.0,0.0
53,0.26113271696124335,0.26113271696124335,0.26113271696124335,8.704423898708112e-06,0.006112768727106759,6.96353911896649e-05,0.696353911896649,8.704423898708113e-05,0.017504596460302013,0.0001517181085544824,8.704423898708112e-06,0.0,0.00011315751068320547,0.0,0.2552746396774128,0.0004317394253759224,0.0002002017496702866,0.05744545482919709,0.05744545482919709,0.30540106671562023,0.30540106671562023,0.20368726213204627,0.1017138045835739,0.0,0.0,0.0,0.006112768727106759,0.0,0.0
54,0.02710732549490093,0.02710732549490093,0.02710732549490093,0.0,0.0008483237513629247,0.00013553662747450466,0.9487563923215326,0.00013553662747450466,0.027256415785122886,0.00020493138074145103,0.0,0.0,0.0001219829647270542,0.0,0.3070853368689852,0.0007874678056268721,0.0002710732549490093,0.0,0.0,0.030526821986179543,0.03052677906945521,0.02710732549490093,0.003419453574554278,0.0,0.0,0.0,0.0008903401058800211,0.0,0.0
55,0.018240512422614395,0.018240512422614395,0.018240512422614395,0.0,0.000567528670603616,8.29114201027927e-06,0.9949370412335125,8.29114201027927e-05,0.016673486582671614,0.00011607598814390978,8.29114201027927e-06,8.29114201027927e-06,5.803799407195489e-05,0.0,0.08737205450432295,0.0003440823934265897,0.00028189882834949516,0.0,0.0,0.020270847278091583,0.020270847278091583,0.018240512422614395,0.0020303348554771877,0.0,0.0,0.0,0.0055728911022092115,0.0,0.0
56,0.30235910036801195,0.30235910036801195,0.2987307911635958,1.2094364014720478e-05,0.006955710632146041,3.6283092044161435e-05,0.6047182007360239,0.00012094364014720477,0.02432176603360288,0.00024152444937396793,0.0,0.0,4.837745605888191e-05,0.0,0.2158723032987458,0.0007571071873215019,0.00014513236817664574,0.06578124587606468,0.06499559598966843,0.34718153906840693,0.3430088625396882,0.23657773354830713,0.1106038055200998,0.0,0.0,0.0,0.006955710632146041,0.0,0.0
57,0.07992182122035522,0.07992182122035522,0.07992182122035522,0.0,0.0024325005506627318,6.393745697628417e-05,0.9749822814313575,0.00015984364244071045,0.03214455649482687,0.000248397020352864,0.0,0.0,9.590618546442626e-05,0.0,0.08613973891129886,0.0004411684531363608,0.00023976546366106567,0.0,0.0,0.0875657469883062,0.08756570404551244,0.07992182122035522,0.007643882825157214,0.0,0.0,0.0,0.0024540794423922275,0.0,0.0
58,0.324339554374185,0.324339554374185,0.32356731733996075,1.5444740684485e-05,0.007283894154209971,0.00015444740684485,0.818571256277705,0.00015444740684485,0.031059373516499334,0.0002017083133393741,0.0,3.088948136897e-05,0.000169892147529335,0.0,0.023182555767411985,0.0001559918809132985,0.00037067377642764003,0.0,0.0,0.07273237283137676,0.07255939173571054,0.04108996035403811,0.03164241247733864,0.0,0.0,0.0,0.007283894154209971,0.0,0.0
59,0.25740522507953495,0.25740522507953495,0.25740522507953495,0.0,0.008831326445550687,5.641758357907616e-05,0.6346978152646068,0.0001410439589476904,0.02836394014438054,0.00029901319296910363,0.0,0.0,0.00019746154252676655,0.0,0.35409085893817677,0.0012002840906448452,0.0002820879178953808,0.0,0.0,0.31790228875473286,0.31790222308325516,0.25740522507953495,0.0604969980037202,0.0,0.0,0.0,0.008988590459777361,0.0,0.0
